iteration,type,operator_id,weight
260,repair,1,2.67
261,destroy,0,2.13
261,destroy,1,2.49
261,destroy,2,2.2
261,repair,0,1.56
261,repair,1,2.67
262,destroy,0,2.13
262,destroy,1,2.49
262,destroy,2,2.2
262,repair,0,1.56
262,repair,1,2.67
263,destroy,0,2.13
263,destroy,1,2.49
263,destroy,2,2.2
263,repair,0,1.56
263,repair,1,2.67
264,destroy,0,2.13
264,destroy,1,2.49
264,destroy,2,2.2
264,repair,0,1.56
264,repair,1,2.67
265,destroy,0,2.13
265,destroy,1,2.49
265,destroy,2,2.2
265,repair,0,1.56
265,repair,1,2.67
266,destroy,0,2.13
266,destroy,1,2.49
266,destroy,2,2.2
266,repair,0,1.56
266,repair,1,2.67
267,destroy,0,2.13
267,destroy,1,2.49
267,destroy,2,2.2
267,repair,0,1.56
267,repair,1,2.67
268,destroy,0,2.13
268,destroy,1,2.49
268,destroy,2,2.2
268,repair,0,1.56
268,repair,1,2.67
269,destroy,0,2.13
269,destroy,1,2.49
269,destroy,2,2.2
269,repair,0,1.56
269,repair,1,2.67
270,destroy,0,2.13
270,destroy,1,2.49
270,destroy,2,2.2
270,repair,0,1.56
270,repair,1,2.67
271,destroy,0,2.13
271,destroy,1,2.49
271,destroy,2,2.2
271,repair,0,1.56
271,repair,1,2.67
272,destroy,0,2.13
272,destroy,1,2.49
272,destroy,2,2.2
272,repair,0,1.56
272,repair,1,2.67
273,destroy,0,2.13
273,destroy,1,2.49
273,destroy,2,2.2
273,repair,0,1.56
273,repair,1,2.67
274,destroy,0,2.13
274,destroy,1,2.49
274,destroy,2,2.2
274,repair,0,1.56
274,repair,1,2.67
275,destroy,0,2.13
275,destroy,1,2.49
275,destroy,2,2.2
275,repair,0,1.56
275,repair,1,2.67
276,destroy,0,2.13
276,destroy,1,2.49
276,destroy,2,2.2
276,repair,0,1.56
276,repair,1,2.67
277,destroy,0,2.13
277,destroy,1,2.49
277,destroy,2,2.2
277,repair,0,1.56
277,repair,1,2.67
278,destroy,0,2.13
278,destroy,1,2.49
278,destroy,2,2.2
278,repair,0,1.56
278,repair,1,2.67
279,destroy,0,2.13
279,destroy,1,2.49
279,destroy,2,2.2
279,repair,0,1.56
279,repair,1,2.67
280,destroy,0,2.13
280,destroy,1,2.49
280,destroy,2,2.2
280,repair,0,1.56
280,repair,1,2.67
281,destroy,0,2.13
281,destroy,1,2.49
281,destroy,2,2.2
281,repair,0,1.56
281,repair,1,2.67
282,destroy,0,2.13
282,destroy,1,2.49
282,destroy,2,2.2
282,repair,0,1.56
282,repair,1,2.67
283,destroy,0,2.13
283,destroy,1,2.49
283,destroy,2,2.2
283,repair,0,1.56
283,repair,1,2.67
284,destroy,0,2.13
284,destroy,1,2.49
284,destroy,2,2.2
284,repair,0,1.56
284,repair,1,2.67
285,destroy,0,2.13
285,destroy,1,2.49
285,destroy,2,2.2
285,repair,0,1.56
285,repair,1,2.67
286,destroy,0,2.13
286,destroy,1,2.49
286,destroy,2,2.2
286,repair,0,1.56
286,repair,1,2.67
287,destroy,0,2.13
287,destroy,1,2.49
287,destroy,2,2.2
287,repair,0,1.56
287,repair,1,2.67
288,destroy,0,2.13
288,destroy,1,2.49
288,destroy,2,2.2
288,repair,0,1.56
288,repair,1,2.67
289,destroy,0,2.13
289,destroy,1,2.49
289,destroy,2,2.2
289,repair,0,1.56
289,repair,1,2.67
290,destroy,0,2.13
290,destroy,1,2.49
290,destroy,2,2.2
290,repair,0,1.56
290,repair,1,2.67
291,destroy,0,2.13
291,destroy,1,2.49
291,destroy,2,2.2
291,repair,0,1.56
291,repair,1,2.67
292,destroy,0,2.13
292,destroy,1,2.49
292,destroy,2,2.2
292,repair,0,1.56
292,repair,1,2.67
293,destroy,0,2.13
293,destroy,1,2.49
293,destroy,2,2.2
293,repair,0,1.56
293,repair,1,2.67
294,destroy,0,2.13
294,destroy,1,2.49
294,destroy,2,2.2
294,repair,0,1.56
294,repair,1,2.67
295,destroy,0,2.13
295,destroy,1,2.49
295,destroy,2,2.2
295,repair,0,1.56
295,repair,1,2.67
296,destroy,0,2.13
296,destroy,1,2.49
296,destroy,2,2.2
296,repair,0,1.56
296,repair,1,2.67
297,destroy,0,2.13
297,destroy,1,2.49
297,destroy,2,2.2
297,repair,0,1.56
297,repair,1,2.67
298,destroy,0,2.13
298,destroy,1,2.49
298,destroy,2,2.2
298,repair,0,1.56
298,repair,1,2.67
299,destroy,0,2.13
299,destroy,1,2.49
299,destroy,2,2.2
299,repair,0,1.56
299,repair,1,2.67
300,destroy,0,2.417
300,destroy,1,3.141
300,destroy,2,2.58
300,repair,0,1.804
300,repair,1,3.203
301,destroy,0,2.417
301,destroy,1,3.141
301,destroy,2,2.58
301,repair,0,1.804
301,repair,1,3.203
302,destroy,0,2.417
302,destroy,1,3.141
302,destroy,2,2.58
302,repair,0,1.804
302,repair,1,3.203
303,destroy,0,2.417
303,destroy,1,3.141
303,destroy,2,2.58
303,repair,0,1.804
303,repair,1,3.203
304,destroy,0,2.417
304,destroy,1,3.141
304,destroy,2,2.58
304,repair,0,1.804
304,repair,1,3.203
305,destroy,0,2.417
305,destroy,1,3.141
305,destroy,2,2.58
305,repair,0,1.804
305,repair,1,3.203
306,destroy,0,2.417
306,destroy,1,3.141
306,destroy,2,2.58
306,repair,0,1.804
306,repair,1,3.203
307,destroy,0,2.417
307,destroy,1,3.141
307,destroy,2,2.58
307,repair,0,1.804
307,repair,1,3.203
308,destroy,0,2.417
308,destroy,1,3.141
308,destroy,2,2.58
308,repair,0,1.804
308,repair,1,3.203
309,destroy,0,2.417
309,destroy,1,3.141
309,destroy,2,2.58
309,repair,0,1.804
309,repair,1,3.203
310,destroy,0,2.417
310,destroy,1,3.141
310,destroy,2,2.58
310,repair,0,1.804
310,repair,1,3.203
311,destroy,0,2.417
311,destroy,1,3.141
311,destroy,2,2.58
311,repair,0,1.804
311,repair,1,3.203
312,destroy,0,2.417
312,destroy,1,3.141
312,destroy,2,2.58
312,repair,0,1.804
312,repair,1,3.203
313,destroy,0,2.417
313,destroy,1,3.141
313,destroy,2,2.58
313,repair,0,1.804
313,repair,1,3.203
314,destroy,0,2.417
314,destroy,1,3.141
314,destroy,2,2.58
314,repair,0,1.804
314,repair,1,3.203
315,destroy,0,2.417
315,destroy,1,3.141
315,destroy,2,2.58
315,repair,0,1.804
315,repair,1,3.203
316,destroy,0,2.417
316,destroy,1,3.141
316,destroy,2,2.58
316,repair,0,1.804
316,repair,1,3.203
317,destroy,0,2.417
317,destroy,1,3.141
317,destroy,2,2.58
317,repair,0,1.804
317,repair,1,3.203
318,destroy,0,2.417
318,destroy,1,3.141
318,destroy,2,2.58
318,repair,0,1.804
318,repair,1,3.203
319,destroy,0,2.417
319,destroy,1,3.141
319,destroy,2,2.58
319,repair,0,1.804
319,repair,1,3.203
320,destroy,0,2.417
320,destroy,1,3.141
320,destroy,2,2.58
320,repair,0,1.804
320,repair,1,3.203
321,destroy,0,2.417
321,destroy,1,3.141
321,destroy,2,2.58
321,repair,0,1.804
321,repair,1,3.203
322,destroy,0,2.417
322,destroy,1,3.141
322,destroy,2,2.58
322,repair,0,1.804
322,repair,1,3.203
323,destroy,0,2.417
323,destroy,1,3.141
323,destroy,2,2.58
323,repair,0,1.804
323,repair,1,3.203
324,destroy,0,2.417
324,destroy,1,3.141
324,destroy,2,2.58
324,repair,0,1.804
324,repair,1,3.203
325,destroy,0,2.417
325,destroy,1,3.141
325,destroy,2,2.58
325,repair,0,1.804
325,repair,1,3.203
326,destroy,0,2.417
326,destroy,1,3.141
326,destroy,2,2.58
326,repair,0,1.804
326,repair,1,3.203
327,destroy,0,2.417
327,destroy,1,3.141
327,destroy,2,2.58
327,repair,0,1.804
327,repair,1,3.203
328,destroy,0,2.417
328,destroy,1,3.141
328,destroy,2,2.58
328,repair,0,1.804
328,repair,1,3.203
329,destroy,0,2.417
329,destroy,1,3.141
329,destroy,2,2.58
329,repair,0,1.804
329,repair,1,3.203
330,destroy,0,2.417
330,destroy,1,3.141
330,destroy,2,2.58
330,repair,0,1.804
330,repair,1,3.203
331,destroy,0,2.417
331,destroy,1,3.141
331,destroy,2,2.58
331,repair,0,1.804
331,repair,1,3.203
332,destroy,0,2.417
332,destroy,1,3.141
332,destroy,2,2.58
332,repair,0,1.804
332,repair,1,3.203
333,destroy,0,2.417
333,destroy,1,3.141
333,destroy,2,2.58
333,repair,0,1.804
333,repair,1,3.203
334,destroy,0,2.417
334,destroy,1,3.141
334,destroy,2,2.58
334,repair,0,1.804
334,repair,1,3.203
335,destroy,0,2.417
335,destroy,1,3.141
335,destroy,2,2.58
335,repair,0,1.804
335,repair,1,3.203
336,destroy,0,2.417
336,destroy,1,3.141
336,destroy,2,2.58
336,repair,0,1.804
336,repair,1,3.203
337,destroy,0,2.417
337,destroy,1,3.141
337,destroy,2,2.58
337,repair,0,1.804
337,repair,1,3.203
338,destroy,0,2.417
338,destroy,1,3.141
338,destroy,2,2.58
338,repair,0,1.804
338,repair,1,3.203
339,destroy,0,2.417
339,destroy,1,3.141
339,destroy,2,2.58
339,repair,0,1.804
339,repair,1,3.203
340,destroy,0,2.417
340,destroy,1,3.141
340,destroy,2,2.58
340,repair,0,1.804
340,repair,1,3.203
341,destroy,0,2.417
341,destroy,1,3.141
341,destroy,2,2.58
341,repair,0,1.804
341,repair,1,3.203
342,destroy,0,2.417
342,destroy,1,3.141
342,destroy,2,2.58
342,repair,0,1.804
342,repair,1,3.203
343,destroy,0,2.417
343,destroy,1,3.141
343,destroy,2,2.58
343,repair,0,1.804
343,repair,1,3.203
344,destroy,0,2.417
344,destroy,1,3.141
344,destroy,2,2.58
344,repair,0,1.804
344,repair,1,3.203
345,destroy,0,2.417
345,destroy,1,3.141
345,destroy,2,2.58
345,repair,0,1.804
345,repair,1,3.203
346,destroy,0,2.417
346,destroy,1,3.141
346,destroy,2,2.58
346,repair,0,1.804
346,repair,1,3.203
347,destroy,0,2.417
347,destroy,1,3.141
347,destroy,2,2.58
347,repair,0,1.804
347,repair,1,3.203
348,destroy,0,2.417
348,destroy,1,3.141
348,destroy,2,2.58
348,repair,0,1.804
348,repair,1,3.203
349,destroy,0,2.417
349,destroy,1,3.141
349,destroy,2,2.58
349,repair,0,1.804
349,repair,1,3.203
350,destroy,0,2.417
350,destroy,1,3.141
350,destroy,2,2.58
350,repair,0,1.804
350,repair,1,3.203
351,destroy,0,2.417
351,destroy,1,3.141
351,destroy,2,2.58
351,repair,0,1.804
351,repair,1,3.203
352,destroy,0,2.417
352,destroy,1,3.141
352,destroy,2,2.58
352,repair,0,1.804
352,repair,1,3.203
353,destroy,0,2.417
353,destroy,1,3.141
353,destroy,2,2.58
353,repair,0,1.804
353,repair,1,3.203
354,destroy,0,2.417
354,destroy,1,3.141
354,destroy,2,2.58
354,repair,0,1.804
354,repair,1,3.203
355,destroy,0,2.417
355,destroy,1,3.141
355,destroy,2,2.58
355,repair,0,1.804
355,repair,1,3.203
356,destroy,0,2.417
356,destroy,1,3.141
356,destroy,2,2.58
356,repair,0,1.804
356,repair,1,3.203
357,destroy,0,2.417
357,destroy,1,3.141
357,destroy,2,2.58
357,repair,0,1.804
357,repair,1,3.203
358,destroy,0,2.417
358,destroy,1,3.141
358,destroy,2,2.58
358,repair,0,1.804
358,repair,1,3.203
359,destroy,0,2.417
359,destroy,1,3.141
359,destroy,2,2.58
359,repair,0,1.804
359,repair,1,3.203
360,destroy,0,2.417
360,destroy,1,3.141
360,destroy,2,2.58
360,repair,0,1.804
360,repair,1,3.203
361,destroy,0,2.417
361,destroy,1,3.141
361,destroy,2,2.58
361,repair,0,1.804
361,repair,1,3.203
362,destroy,0,2.417
362,destroy,1,3.141
362,destroy,2,2.58
362,repair,0,1.804
362,repair,1,3.203
363,destroy,0,2.417
363,destroy,1,3.141
363,destroy,2,2.58
363,repair,0,1.804
363,repair,1,3.203
364,destroy,0,2.417
364,destroy,1,3.141
364,destroy,2,2.58
364,repair,0,1.804
364,repair,1,3.203
365,destroy,0,2.417
365,destroy,1,3.141
365,destroy,2,2.58
365,repair,0,1.804
365,repair,1,3.203
366,destroy,0,2.417
366,destroy,1,3.141
366,destroy,2,2.58
366,repair,0,1.804
366,repair,1,3.203
367,destroy,0,2.417
367,destroy,1,3.141
367,destroy,2,2.58
367,repair,0,1.804
367,repair,1,3.203
368,destroy,0,2.417
368,destroy,1,3.141
368,destroy,2,2.58
368,repair,0,1.804
368,repair,1,3.203
369,destroy,0,2.417
369,destroy,1,3.141
369,destroy,2,2.58
369,repair,0,1.804
369,repair,1,3.203
370,destroy,0,2.417
370,destroy,1,3.141
370,destroy,2,2.58
370,repair,0,1.804
370,repair,1,3.203
371,destroy,0,2.417
371,destroy,1,3.141
371,destroy,2,2.58
371,repair,0,1.804
371,repair,1,3.203
372,destroy,0,2.417
372,destroy,1,3.141
372,destroy,2,2.58
372,repair,0,1.804
372,repair,1,3.203
373,destroy,0,2.417
373,destroy,1,3.141
373,destroy,2,2.58
373,repair,0,1.804
373,repair,1,3.203
374,destroy,0,2.417
374,destroy,1,3.141
374,destroy,2,2.58
374,repair,0,1.804
374,repair,1,3.203
375,destroy,0,2.417
375,destroy,1,3.141
375,destroy,2,2.58
375,repair,0,1.804
375,repair,1,3.203
376,destroy,0,2.417
376,destroy,1,3.141
376,destroy,2,2.58
376,repair,0,1.804
376,repair,1,3.203
377,destroy,0,2.417
377,destroy,1,3.141
377,destroy,2,2.58
377,repair,0,1.804
377,repair,1,3.203
378,destroy,0,2.417
378,destroy,1,3.141
378,destroy,2,2.58
378,repair,0,1.804
378,repair,1,3.203
379,destroy,0,2.417
379,destroy,1,3.141
379,destroy,2,2.58
379,repair,0,1.804
379,repair,1,3.203
380,destroy,0,2.417
380,destroy,1,3.141
380,destroy,2,2.58
380,repair,0,1.804
380,repair,1,3.203
381,destroy,0,2.417
381,destroy,1,3.141
381,destroy,2,2.58
381,repair,0,1.804
381,repair,1,3.203
382,destroy,0,2.417
382,destroy,1,3.141
382,destroy,2,2.58
382,repair,0,1.804
382,repair,1,3.203
383,destroy,0,2.417
383,destroy,1,3.141
383,destroy,2,2.58
383,repair,0,1.804
383,repair,1,3.203
384,destroy,0,2.417
384,destroy,1,3.141
384,destroy,2,2.58
384,repair,0,1.804
384,repair,1,3.203
385,destroy,0,2.417
385,destroy,1,3.141
385,destroy,2,2.58
385,repair,0,1.804
385,repair,1,3.203
386,destroy,0,2.417
386,destroy,1,3.141
386,destroy,2,2.58
386,repair,0,1.804
386,repair,1,3.203
387,destroy,0,2.417
387,destroy,1,3.141
387,destroy,2,2.58
387,repair,0,1.804
387,repair,1,3.203
388,destroy,0,2.417
388,destroy,1,3.141
388,destroy,2,2.58
388,repair,0,1.804
388,repair,1,3.203
389,destroy,0,2.417
389,destroy,1,3.141
389,destroy,2,2.58
389,repair,0,1.804
389,repair,1,3.203
390,destroy,0,2.417
390,destroy,1,3.141
390,destroy,2,2.58
390,repair,0,1.804
390,repair,1,3.203
391,destroy,0,2.417
391,destroy,1,3.141
391,destroy,2,2.58
391,repair,0,1.804
391,repair,1,3.203
392,destroy,0,2.417
392,destroy,1,3.141
392,destroy,2,2.58
392,repair,0,1.804
392,repair,1,3.203
393,destroy,0,2.417
393,destroy,1,3.141
393,destroy,2,2.58
393,repair,0,1.804
393,repair,1,3.203
394,destroy,0,2.417
394,destroy,1,3.141
394,destroy,2,2.58
394,repair,0,1.804
394,repair,1,3.203
395,destroy,0,2.417
395,destroy,1,3.141
395,destroy,2,2.58
395,repair,0,1.804
395,repair,1,3.203
396,destroy,0,2.417
396,destroy,1,3.141
396,destroy,2,2.58
396,repair,0,1.804
396,repair,1,3.203
397,destroy,0,2.417
397,destroy,1,3.141
397,destroy,2,2.58
397,repair,0,1.804
397,repair,1,3.203
398,destroy,0,2.417
398,destroy,1,3.141
398,destroy,2,2.58
398,repair,0,1.804
398,repair,1,3.203
399,destroy,0,2.417
399,destroy,1,3.141
399,destroy,2,2.58
399,repair,0,1.804
399,repair,1,3.203
400,destroy,0,2.8753
400,destroy,1,3.7269
400,destroy,2,2.822
400,repair,0,2.1236
400,repair,1,3.6827
401,destroy,0,2.8753
401,destroy,1,3.7269
401,destroy,2,2.822
401,repair,0,2.1236
401,repair,1,3.6827
402,destroy,0,2.8753
402,destroy,1,3.7269
402,destroy,2,2.822
402,repair,0,2.1236
402,repair,1,3.6827
403,destroy,0,2.8753
403,destroy,1,3.7269
403,destroy,2,2.822
403,repair,0,2.1236
403,repair,1,3.6827
404,destroy,0,2.8753
404,destroy,1,3.7269
404,destroy,2,2.822
404,repair,0,2.1236
404,repair,1,3.6827
405,destroy,0,2.8753
405,destroy,1,3.7269
405,destroy,2,2.822
405,repair,0,2.1236
405,repair,1,3.6827
406,destroy,0,2.8753
406,destroy,1,3.7269
406,destroy,2,2.822
406,repair,0,2.1236
406,repair,1,3.6827
407,destroy,0,2.8753
407,destroy,1,3.7269
407,destroy,2,2.822
407,repair,0,2.1236
407,repair,1,3.6827
408,destroy,0,2.8753
408,destroy,1,3.7269
408,destroy,2,2.822
408,repair,0,2.1236
408,repair,1,3.6827
409,destroy,0,2.8753
409,destroy,1,3.7269
409,destroy,2,2.822
409,repair,0,2.1236
409,repair,1,3.6827
410,destroy,0,2.8753
410,destroy,1,3.7269
410,destroy,2,2.822
410,repair,0,2.1236
410,repair,1,3.6827
411,destroy,0,2.8753
411,destroy,1,3.7269
411,destroy,2,2.822
411,repair,0,2.1236
411,repair,1,3.6827
412,destroy,0,2.8753
412,destroy,1,3.7269
412,destroy,2,2.822
412,repair,0,2.1236
412,repair,1,3.6827
413,destroy,0,2.8753
413,destroy,1,3.7269
413,destroy,2,2.822
413,repair,0,2.1236
413,repair,1,3.6827
414,destroy,0,2.8753
414,destroy,1,3.7269
414,destroy,2,2.822
414,repair,0,2.1236
414,repair,1,3.6827
415,destroy,0,2.8753
415,destroy,1,3.7269
415,destroy,2,2.822
415,repair,0,2.1236
415,repair,1,3.6827
416,destroy,0,2.8753
416,destroy,1,3.7269
416,destroy,2,2.822
416,repair,0,2.1236
416,repair,1,3.6827
417,destroy,0,2.8753
417,destroy,1,3.7269
417,destroy,2,2.822
417,repair,0,2.1236
417,repair,1,3.6827
418,destroy,0,2.8753
418,destroy,1,3.7269
418,destroy,2,2.822
418,repair,0,2.1236
418,repair,1,3.6827
419,destroy,0,2.8753
419,destroy,1,3.7269
419,destroy,2,2.822
419,repair,0,2.1236
419,repair,1,3.6827
420,destroy,0,2.8753
420,destroy,1,3.7269
420,destroy,2,2.822
420,repair,0,2.1236
420,repair,1,3.6827
421,destroy,0,2.8753
421,destroy,1,3.7269
421,destroy,2,2.822
421,repair,0,2.1236
421,repair,1,3.6827
422,destroy,0,2.8753
422,destroy,1,3.7269
422,destroy,2,2.822
422,repair,0,2.1236
422,repair,1,3.6827
423,destroy,0,2.8753
423,destroy,1,3.7269
423,destroy,2,2.822
423,repair,0,2.1236
423,repair,1,3.6827
424,destroy,0,2.8753
424,destroy,1,3.7269
424,destroy,2,2.822
424,repair,0,2.1236
424,repair,1,3.6827
425,destroy,0,2.8753
425,destroy,1,3.7269
425,destroy,2,2.822
425,repair,0,2.1236
425,repair,1,3.6827
426,destroy,0,2.8753
426,destroy,1,3.7269
426,destroy,2,2.822
426,repair,0,2.1236
426,repair,1,3.6827
427,destroy,0,2.8753
427,destroy,1,3.7269
427,destroy,2,2.822
427,repair,0,2.1236
427,repair,1,3.6827
428,destroy,0,2.8753
428,destroy,1,3.7269
428,destroy,2,2.822
428,repair,0,2.1236
428,repair,1,3.6827
429,destroy,0,2.8753
429,destroy,1,3.7269
429,destroy,2,2.822
429,repair,0,2.1236
429,repair,1,3.6827
430,destroy,0,2.8753
430,destroy,1,3.7269
430,destroy,2,2.822
430,repair,0,2.1236
430,repair,1,3.6827
431,destroy,0,2.8753
431,destroy,1,3.7269
431,destroy,2,2.822
431,repair,0,2.1236
431,repair,1,3.6827
432,destroy,0,2.8753
432,destroy,1,3.7269
432,destroy,2,2.822
432,repair,0,2.1236
432,repair,1,3.6827
433,destroy,0,2.8753
433,destroy,1,3.7269
433,destroy,2,2.822
433,repair,0,2.1236
433,repair,1,3.6827
434,destroy,0,2.8753
434,destroy,1,3.7269
434,destroy,2,2.822
434,repair,0,2.1236
434,repair,1,3.6827
435,destroy,0,2.8753
435,destroy,1,3.7269
435,destroy,2,2.822
435,repair,0,2.1236
435,repair,1,3.6827
436,destroy,0,2.8753
436,destroy,1,3.7269
436,destroy,2,2.822
436,repair,0,2.1236
436,repair,1,3.6827
437,destroy,0,2.8753
437,destroy,1,3.7269
437,destroy,2,2.822
437,repair,0,2.1236
437,repair,1,3.6827
438,destroy,0,2.8753
438,destroy,1,3.7269
438,destroy,2,2.822
438,repair,0,2.1236
438,repair,1,3.6827
439,destroy,0,2.8753
439,destroy,1,3.7269
439,destroy,2,2.822
439,repair,0,2.1236
439,repair,1,3.6827
440,destroy,0,2.8753
440,destroy,1,3.7269
440,destroy,2,2.822
440,repair,0,2.1236
440,repair,1,3.6827
441,destroy,0,2.8753
441,destroy,1,3.7269
441,destroy,2,2.822
441,repair,0,2.1236
441,repair,1,3.6827
442,destroy,0,2.8753
442,destroy,1,3.7269
442,destroy,2,2.822
442,repair,0,2.1236
442,repair,1,3.6827
443,destroy,0,2.8753
443,destroy,1,3.7269
443,destroy,2,2.822
443,repair,0,2.1236
443,repair,1,3.6827
444,destroy,0,2.8753
444,destroy,1,3.7269
444,destroy,2,2.822
444,repair,0,2.1236
444,repair,1,3.6827
445,destroy,0,2.8753
445,destroy,1,3.7269
445,destroy,2,2.822
445,repair,0,2.1236
445,repair,1,3.6827
446,destroy,0,2.8753
446,destroy,1,3.7269
446,destroy,2,2.822
446,repair,0,2.1236
446,repair,1,3.6827
447,destroy,0,2.8753
447,destroy,1,3.7269
447,destroy,2,2.822
447,repair,0,2.1236
447,repair,1,3.6827
448,destroy,0,2.8753
448,destroy,1,3.7269
448,destroy,2,2.822
448,repair,0,2.1236
448,repair,1,3.6827
449,destroy,0,2.8753
449,destroy,1,3.7269
449,destroy,2,2.822
449,repair,0,2.1236
449,repair,1,3.6827
450,destroy,0,2.8753
450,destroy,1,3.7269
450,destroy,2,2.822
450,repair,0,2.1236
450,repair,1,3.6827
451,destroy,0,2.8753
451,destroy,1,3.7269
451,destroy,2,2.822
451,repair,0,2.1236
451,repair,1,3.6827
452,destroy,0,2.8753
452,destroy,1,3.7269
452,destroy,2,2.822
452,repair,0,2.1236
452,repair,1,3.6827
453,destroy,0,2.8753
453,destroy,1,3.7269
453,destroy,2,2.822
453,repair,0,2.1236
453,repair,1,3.6827
454,destroy,0,2.8753
454,destroy,1,3.7269
454,destroy,2,2.822
454,repair,0,2.1236
454,repair,1,3.6827
455,destroy,0,2.8753
455,destroy,1,3.7269
455,destroy,2,2.822
455,repair,0,2.1236
455,repair,1,3.6827
456,destroy,0,2.8753
456,destroy,1,3.7269
456,destroy,2,2.822
456,repair,0,2.1236
456,repair,1,3.6827
457,destroy,0,2.8753
457,destroy,1,3.7269
457,destroy,2,2.822
457,repair,0,2.1236
457,repair,1,3.6827
458,destroy,0,2.8753
458,destroy,1,3.7269
458,destroy,2,2.822
458,repair,0,2.1236
458,repair,1,3.6827
459,destroy,0,2.8753
459,destroy,1,3.7269
459,destroy,2,2.822
459,repair,0,2.1236
459,repair,1,3.6827
460,destroy,0,2.8753
460,destroy,1,3.7269
460,destroy,2,2.822
460,repair,0,2.1236
460,repair,1,3.6827
461,destroy,0,2.8753
461,destroy,1,3.7269
461,destroy,2,2.822
461,repair,0,2.1236
461,repair,1,3.6827
462,destroy,0,2.8753
462,destroy,1,3.7269
462,destroy,2,2.822
462,repair,0,2.1236
462,repair,1,3.6827
463,destroy,0,2.8753
463,destroy,1,3.7269
463,destroy,2,2.822
463,repair,0,2.1236
463,repair,1,3.6827
464,destroy,0,2.8753
464,destroy,1,3.7269
464,destroy,2,2.822
464,repair,0,2.1236
464,repair,1,3.6827
465,destroy,0,2.8753
465,destroy,1,3.7269
465,destroy,2,2.822
465,repair,0,2.1236
465,repair,1,3.6827
466,destroy,0,2.8753
466,destroy,1,3.7269
466,destroy,2,2.822
466,repair,0,2.1236
466,repair,1,3.6827
467,destroy,0,2.8753
467,destroy,1,3.7269
467,destroy,2,2.822
467,repair,0,2.1236
467,repair,1,3.6827
468,destroy,0,2.8753
468,destroy,1,3.7269
468,destroy,2,2.822
468,repair,0,2.1236
468,repair,1,3.6827
469,destroy,0,2.8753
469,destroy,1,3.7269
469,destroy,2,2.822
469,repair,0,2.1236
469,repair,1,3.6827
470,destroy,0,2.8753
470,destroy,1,3.7269
470,destroy,2,2.822
470,repair,0,2.1236
470,repair,1,3.6827
471,destroy,0,2.8753
471,destroy,1,3.7269
471,destroy,2,2.822
471,repair,0,2.1236
471,repair,1,3.6827
472,destroy,0,2.8753
472,destroy,1,3.7269
472,destroy,2,2.822
472,repair,0,2.1236
472,repair,1,3.6827
473,destroy,0,2.8753
473,destroy,1,3.7269
473,destroy,2,2.822
473,repair,0,2.1236
473,repair,1,3.6827
474,destroy,0,2.8753
474,destroy,1,3.7269
474,destroy,2,2.822
474,repair,0,2.1236
474,repair,1,3.6827
475,destroy,0,2.8753
475,destroy,1,3.7269
475,destroy,2,2.822
475,repair,0,2.1236
475,repair,1,3.6827
476,destroy,0,2.8753
476,destroy,1,3.7269
476,destroy,2,2.822
476,repair,0,2.1236
476,repair,1,3.6827
477,destroy,0,2.8753
477,destroy,1,3.7269
477,destroy,2,2.822
477,repair,0,2.1236
477,repair,1,3.6827
478,destroy,0,2.8753
478,destroy,1,3.7269
478,destroy,2,2.822
478,repair,0,2.1236
478,repair,1,3.6827
479,destroy,0,2.8753
479,destroy,1,3.7269
479,destroy,2,2.822
479,repair,0,2.1236
479,repair,1,3.6827
480,destroy,0,2.8753
480,destroy,1,3.7269
480,destroy,2,2.822
480,repair,0,2.1236
480,repair,1,3.6827
481,destroy,0,2.8753
481,destroy,1,3.7269
481,destroy,2,2.822
481,repair,0,2.1236
481,repair,1,3.6827
482,destroy,0,2.8753
482,destroy,1,3.7269
482,destroy,2,2.822
482,repair,0,2.1236
482,repair,1,3.6827
483,destroy,0,2.8753
483,destroy,1,3.7269
483,destroy,2,2.822
483,repair,0,2.1236
483,repair,1,3.6827
484,destroy,0,2.8753
484,destroy,1,3.7269
484,destroy,2,2.822
484,repair,0,2.1236
484,repair,1,3.6827
485,destroy,0,2.8753
485,destroy,1,3.7269
485,destroy,2,2.822
485,repair,0,2.1236
485,repair,1,3.6827
486,destroy,0,2.8753
486,destroy,1,3.7269
486,destroy,2,2.822
486,repair,0,2.1236
486,repair,1,3.6827
487,destroy,0,2.8753
487,destroy,1,3.7269
487,destroy,2,2.822
487,repair,0,2.1236
487,repair,1,3.6827
488,destroy,0,2.8753
488,destroy,1,3.7269
488,destroy,2,2.822
488,repair,0,2.1236
488,repair,1,3.6827
489,destroy,0,2.8753
489,destroy,1,3.7269
489,destroy,2,2.822
489,repair,0,2.1236
489,repair,1,3.6827
490,destroy,0,2.8753
490,destroy,1,3.7269
490,destroy,2,2.822
490,repair,0,2.1236
490,repair,1,3.6827
491,destroy,0,2.8753
491,destroy,1,3.7269
491,destroy,2,2.822
491,repair,0,2.1236
491,repair,1,3.6827
492,destroy,0,2.8753
492,destroy,1,3.7269
492,destroy,2,2.822
492,repair,0,2.1236
492,repair,1,3.6827
493,destroy,0,2.8753
493,destroy,1,3.7269
493,destroy,2,2.822
493,repair,0,2.1236
493,repair,1,3.6827
494,destroy,0,2.8753
494,destroy,1,3.7269
494,destroy,2,2.822
494,repair,0,2.1236
494,repair,1,3.6827
495,destroy,0,2.8753
